usage
-0.1388028477286417
-0.06328350365540128
-0.031416264516215424
-0.00868830905468287
-0.03033398092280911
-0.020112413651749497
-0.030454234655409813
-0.024080786827572642
-0.017106070336731963
-0.10885966831106708
-0.13230914616820386
-0.14878390753449994
-0.1283407729923807
-0.146739594080288
-0.14625857914988522
-0.13856234026344033
-0.12473316101435966
-0.014340234486915833
-0.03538463769203857
-0.02299850323416633
-0.02648586147958667
-0.028650428666399292
-0.022757995768964926
-0.037789712344052595
-0.03225804064442033
-0.14746111647589222
-0.1451762955564789
-0.14481553435867678
-0.15251177324512166
-0.13182813123780104
-0.15191050458211816
-0.13952437012424593
-0.062201220061994966
-0.02588459281658316
-0.014580741952117235
-0.003517398552852712
0.04951449752405658
0.0010522432859739388
0.04470434822002853
0.005140870194397784
0.003577571670588667
-0.13146737003999895
-0.08601145911693384
-0.13748005667003402
-0.15972699720116376
-0.16141054945757358
-0.1198027579777309
-0.10212545928542781
-0.07831522023048895
-0.13086610137699542
-0.1659801912964002
-0.1739169376480465
-0.19772717670298537
-0.20398037079822184
-0.23320202782019228
-0.30643655097401934
-0.34179114835862556
-0.42236114920109546
-0.34299368568463257
-0.38508249209487805
-0.21901208737330952
-0.3371012527871982
-0.2617021624465585
0.08787543822368031
-0.14024589251985015
-0.29789853595936955
-0.24065775924143576
-0.04199859298507714
-0.03718844368104909
-0.23356278901799438
-0.04428341390449047
0.04590688554603554
-0.10681535485685516
-0.33601896919379187
-0.29585422250515764
-0.06376451858580408
-0.1107837280326783
-0.11342931014989374
-0.06845441415723144
-0.14337248956746837
-0.09298617560777452
-0.07122025000704757
0.00045097462297043206
0.04734993033724395
-0.06785314549422793
-0.2002525050876001
-0.16261308678358058
-0.10717611605465727
-0.28827823735131347
-0.1651384151681953
-0.15118898218651397
-0.06015690660778304
-0.22057538589711864
-0.1020052055528271
-0.2531641474319087
-0.17704353469566475
-0.05077711546492834
-0.08997983229275698
-0.03742895114625049
-0.011814906102301105
-0.03754920487885119
0.03881191532259416
0.06141961705152601
0.016083959861061606
0.005742138857401291
-0.03658717501804558
-0.046688488556504495
-0.0830051158019163
-0.05823284688617182
-0.05751132449056762
-0.06268223499239778
0.06490697529694635
0.07440702017240175
0.06382469170354003
0.07103991565958212
0.07464752763760316
0.08991975167789223
0.07993869187203402
0.09845776669254203
-0.02323901069936773
-0.02131495097775651
-0.028530174933798592
-0.049213816941119225
-0.029492204794604203
0.023178930084502985
0.1314072894251342
0.09954005028594834
0.08498934864126348
0.0870336620954754
0.07067915446178001
0.08607163223466979
0.06526773649474846
0.0875146770258782
0.06863484100756809
0.07007788579877651
-0.043802398974087664
-0.06665060816822091
0.1138502444654318
0.023780198747506493
-0.04837204081291431
-0.07134050373964827
-0.05991639914258164
0.17590117048739368
0.23638879798554646
0.015963706128460906
0.0021345268793802508
0.009109243370220928
0.006102900055203395
0.012356094150439865
0.023058676351902285
-0.07603039931107562
-0.09887860850520888
-0.11354956388249444
-0.11114448923048041
-0.100441907029018
-0.11860022065172389
-0.10849890711326499
-0.08973932482755557
0.007305437381210408
-0.003036383622449907
-0.00508069707666183
0.005982646322602694
0.0017737656815781469
0.020894109165089658
0.0014130044837760427
-0.023359264431968434
-0.11198626535868532
-0.1095811907066713
-0.10308748914623342
-0.11679641466271337
-0.11270778775428952
-0.11799895198872039
-0.11739768332571689
0.020894109165089658
-0.00423892094845692
0.019330810641280543
0.012596601615641268
0.009109243370220928
0.0021345268793802508
0.025824512201718414
0.048672721395851666
-0.020954189779954408
-0.06749238429642583
0.12719840878410965
-0.1549168478971357
-0.1814929228018907
-0.1457775642194824
-0.1735561764502444
-0.15744217628175042
-0.18413850491910613
-0.18413850491910613
-0.1020052055528271
-0.07939750382389525
-0.15972699720116376
-0.14313198210226696
-0.12268884756014774
-0.06063792153818585
-0.2181703112451046
-0.21841081871030602
-0.19856895283119028
-0.31509481972126985
-0.2371704009960154
-0.20265757973961412
-0.33601896919379187
-0.14265096717186415
-0.2340438039483972
-0.024321294292774045
-0.21516396793008707
-0.1557586240253406
-0.08721399644294084
-0.2744490581022328
-0.3345759244025835
-0.401196492263372
-0.3978293877505524
-0.3124492376040544
-0.20758798277624288
-0.3868862980838886
-0.2617021624465585
-0.20422087826342325
-0.3187024316992909
-0.13495472828541927
-0.08901780243195137
-0.15828395240995533
0.2306166188207128
0.03881191532259416
0.01909030317607914
0.158464379260292
0.07585006496361017
0.0772931097548186
0.14643900600022186
0.23386346960093174
0.24204072341777944
0.3434146200001707
0.34834502303679943
0.31371194804779745
0.3968072772748821
0.36854765011371726
0.41436432223458447
