2021-05-17T00:00:08.482000,1870
2021-05-17T00:00:18.997000,1840
2021-05-17T00:00:29.509000,1890
2021-05-17T00:00:40.022000,1880
2021-05-17T00:00:50.538000,1880
2021-05-17T00:01:01.048000,1870
2021-05-17T00:01:11.561000,1870
2021-05-17T00:01:22.075000,1900
2021-05-17T00:01:32.587000,1890
2021-05-17T00:01:43.100000,1930
2021-05-17T00:01:53.619000,1900
2021-05-17T00:02:04.125000,1880
2021-05-17T00:02:14.637000,2540
2021-05-17T00:02:25.146000,2160
2021-05-17T00:02:35.643000,2140
2021-05-17T00:02:46.135000,2130
2021-05-17T00:02:56.629000,2110
2021-05-17T00:03:07.133000,2110
2021-05-17T00:03:17.643000,2110
2021-05-17T00:03:28.108000,2040
2021-05-17T00:03:38.669000,2050
2021-05-17T00:03:49.174000,2010
2021-05-17T00:03:59.701000,2050
2021-05-17T00:04:10.210000,2060
2021-05-17T00:04:20.723000,2060
2021-05-17T00:04:31.244000,2050
2021-05-17T00:04:41.749000,2050
2021-05-17T00:04:52.254000,2050
2021-05-17T00:05:02.725000,2060
2021-05-17T00:05:13.287000,2050
2021-05-17T00:05:23.802000,2040
2021-05-17T00:05:34.314000,2050
2021-05-17T00:05:44.826000,2040
2021-05-17T00:05:55.369000,2050
2021-05-17T00:06:05.880000,2000
2021-05-17T00:06:16.385000,2050
2021-05-17T00:06:26.908000,2030
2021-05-17T00:06:37.411000,2050
2021-05-17T00:06:47.935000,2040
2021-05-17T00:06:58.459000,2030
2021-05-17T00:07:08.958000,2030
2021-05-17T00:07:19.482000,2040
2021-05-17T00:07:29.986000,2030
2021-05-17T00:07:40.507000,2030
2021-05-17T00:07:51.021000,2030
2021-05-17T00:08:01.536000,2030
2021-05-17T00:08:12.039000,2030
2021-05-17T00:08:22.511000,2040
2021-05-17T00:08:33.065000,2020
2021-05-17T00:08:43.587000,1990
2021-05-17T00:08:54.094000,2010
2021-05-17T00:09:04.610000,2040
2021-05-17T00:09:15.118000,2010
2021-05-17T00:09:25.613000,2010
2021-05-17T00:09:36.118000,2020
2021-05-17T00:09:46.612000,2010
2021-05-17T00:09:57.112000,2010
2021-05-17T00:10:07.617000,2030
2021-05-17T00:10:18.125000,2050
2021-05-17T00:10:28.640000,2200
2021-05-17T00:10:39.136000,2190
2021-05-17T00:10:49.632000,2210
2021-05-17T00:11:00.130000,2180
2021-05-17T00:11:10.628000,2190
2021-05-17T00:11:21.121000,2140
2021-05-17T00:11:31.624000,2200
2021-05-17T00:11:42.127000,2140
2021-05-17T00:11:52.647000,2070
2021-05-17T00:12:03.152000,2040
2021-05-17T00:12:13.674000,1970
2021-05-17T00:12:24.182000,1750
2021-05-17T00:12:34.701000,1810
2021-05-17T00:12:45.209000,1810
2021-05-17T00:12:55.701000,1830
2021-05-17T00:13:06.207000,1840
2021-05-17T00:13:16.699000,1840
2021-05-17T00:13:27.202000,1840
2021-05-17T00:13:37.843000,1840
2021-05-17T00:13:48.343000,2530
2021-05-17T00:13:58.797000,1750
2021-05-17T00:14:09.353000,1770
2021-05-17T00:14:19.859000,1760
2021-05-17T00:14:30.371000,1760
2021-05-17T00:14:40.886000,1750
2021-05-17T00:14:51.396000,1750
2021-05-17T00:15:01.911000,1750
2021-05-17T00:15:12.422000,1750
2021-05-17T00:15:22.933000,1750
